CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C1_Notes,C2_Workplace closing,C2_Flag,C2_Notes,C3_Cancel public events,C3_Flag,C3_Notes,C4_Restrictions on gatherings,C4_Flag,C4_Notes,C5_Close public transport,C5_Flag,C5_Notes,C6_Stay at home requirements,C6_Flag,C6_Notes,C7_Restrictions on internal movement,C7_Flag,C7_Notes,C8_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,H6_Facial Coverings,H6_Flag,H6_Notes,H7_Vaccination policy,H7_Flag,H7_Notes,H8_Protection of elderly people,H8_Flag,H8_Notes,M1_Wildcard,M1_Notes,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay,date,deathIncrease
United States,USA,North Carolina,US_NC,STATE_WIDE,20200929,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,210543,3494,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,9/29/2020,49
United States,USA,North Carolina,US_NC,STATE_WIDE,20200930,2,1,,2,1,,1,1,,3,1,"On September 30, 2020 Gov. Roy Cooper announced that North Carolina will progress to Phase 3 starting on October 2, 2020 through October 23, 2020. Entertainment venues, restaurants, and nightlife will operate at increased capacity, and restrictions will be relaxed on gatherings.     https://web.archive.org/save/https://governor.nc.gov/news/governor-cooper-moves-north-carolina-phase-3-stable-numbers",1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,210632,3532,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,9/30/2020,38
United States,USA,North Carolina,US_NC,STATE_WIDE,20201001,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,212898,3579,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,10/1/2020,47
United States,USA,North Carolina,US_NC,STATE_WIDE,20201002,2,1,,2,1,,1,1,"As of October 2, 2020, Executive Order 169 signed by Gov. Cooper allows large outdoor venues with seating greater than 10,000 to operate with 7% occupancy for spectators. Smaller outdoor entertainment venues, like arenas or amphitheaters, may operate outdoors at 30% of outdoor capacity, or 100 guests, whichever is less. ",3,1,"As of October 2, 2020, Executive Order 169 signed by Gov. Cooper allows large outdoor venues with seating greater than 10,000 to operate with 7% occupancy for spectators. Entertainment venues, theatres, and bars to operate at 30% outdoor capacity or 100 guests, whichever is less. Indoor meetings and event spaces are limited to 30% occupancy or 100 people, whichever is less. The limits on mass gatherings will remain at 25 people indoors and 50 people outdoors.     Reference: https://web.archive.org/web/20201008164617/https://governor.nc.gov/news/governor-cooper-moves-north-carolina-phase-3-stable-numbers    https://web.archive.org/save/https://files.nc.gov/governor/documents/files/EO169-Phase-3.pdf",1,1,Public transportation is open but with mask-wearing social distancing requirements.     https://web.archive.org/save/https://www.ncdot.gov/news/press-releases/Pages/2020/2020-07-31-this-week-ncdot.aspx,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,"On October 6, 2020: Gov Cooper Announced $35 Million to Support Child Care Programs. These are operational grants from federal Coronavirus Relief Funds to assist programs providing in-person child care during the COVID-19 pandemic.    Reference 1: https://web.archive.org/save/https://governor.nc.gov/news/governor-cooper-announces-35-million-support-child-care-programs    On October 1, 2020, the North Carolina Department of Administration launched RETOOL, a $12 million grant program to support North Carolina minority and women-owned businesses hit hardest by the COVID-19 pandemic.    Reference 2: https://web.archive.org/save/https://governor.nc.gov/news/north-carolina-launches-program-help-small-businesses-disproportionately-harmed-covid-19",214684,3608,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,10/2/2020,29
United States,USA,North Carolina,US_NC,STATE_WIDE,20201003,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,216886,3629,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,10/3/2020,21
United States,USA,North Carolina,US_NC,STATE_WIDE,20201004,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,217496,3634,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,10/4/2020,5
United States,USA,North Carolina,US_NC,STATE_WIDE,20201005,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,219754,3637,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,10/5/2020,3
United States,USA,North Carolina,US_NC,STATE_WIDE,20201006,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,221258,3670,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,10/6/2020,33
United States,USA,North Carolina,US_NC,STATE_WIDE,20201007,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,"October 7, 2020: Per the request of the North Carolina Department of Health and Human Services, the National Guard restarted COVID-19 relief operations to support food banks and rapid testing for COVID-19. Guardsmen will provide foodbank support until December 17, 2020, and COVID-19 support until November 30, 2020.     https://web.archive.org/save/https://www.ncdps.gov/news/press-releases/2020/10/07/ncng-has-restarted-covid-19-relief-operations",222969,3693,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,10/7/2020,23
United States,USA,North Carolina,US_NC,STATE_WIDE,20201008,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,225397,3722,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,10/8/2020,29
United States,USA,North Carolina,US_NC,STATE_WIDE,20201009,2,1,No changes after checking relevant sources.,2,1,No changes after checking relevant sources.,1,1,No changes after checking relevant sources.,3,1,No changes after checking relevant sources.,1,1,No changes after checking relevant sources.,1,1,No changes after checking relevant sources.,1,1,No changes after checking relevant sources.,0,No changes after checking relevant sources.,1,0,No changes after checking relevant sources.,2,No changes after checking relevant sources.,,,,,2,1,No changes after checking relevant sources.,2,No changes after checking relevant sources.,1,No changes after checking relevant sources.,,,,,4,1,,0,,,2,1,,,,227431,3747,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,10/9/2020,25
United States,USA,North Carolina,US_NC,STATE_WIDE,20201010,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,229752,3765,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,10/10/2020,18
United States,USA,North Carolina,US_NC,STATE_WIDE,20201011,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,231471,3770,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,10/11/2020,5
United States,USA,North Carolina,US_NC,STATE_WIDE,20201012,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,"October 12, 2020: According to the North Carolina Division of Adult Correction and Juvenile Justice, prisons will test all staff at three prisons as part of pilot project aimed at improving staff health and safety, and to reduce the spread of COVID-19 in facilities.    Reference:   https://web.archive.org/save/https://www.ncdps.gov/news/press-releases/2020/10/12/prisons-implements-staff-covid-19-testing-pilot-project",1,,,,,,4,1,,0,,,2,1,,,,232747,3773,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,10/12/2020,3
United States,USA,North Carolina,US_NC,STATE_WIDE,20201013,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,234481,3816,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,10/13/2020,43
United States,USA,North Carolina,US_NC,STATE_WIDE,20201014,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,236407,3856,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,10/14/2020,40
United States,USA,North Carolina,US_NC,STATE_WIDE,20201015,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,"October 15, 2020 is the last day for eligible individuals to apply for the Extra Credit Grant program, which uses funds from the Coronavirus Relief Fund to help families with qualifying children by providing economic support to assist with virtual schooling and child-care costs incurred during the pandemic.    References:   https://web.archive.org/save/https://www.wect.com/2020/10/12/nc-parents-have-until-oct-make-sure-they-get-grant/    https://web.archive.org/save/https://www.ncleg.gov/Sessions/2019/Bills/House/PDF/H1105v7.pdf",238939,3874,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,10/15/2020,18
United States,USA,North Carolina,US_NC,STATE_WIDE,20201016,2,1,"October 22, 2020: Gov. Roy Cooper announces that North Carolina will remain in Phase 3 for an extended period of 3 weeks. Phase 3 was initially scheduled to end on October 23, 2020. Cooper also sent letters to 33 counties urging them to adopt ordinances that imposed fines for violating COVID-19 restrictions and to consider issuing more strict restrictions that those outlines in Phase 3.     Reference: https://web.archive.org/save/https://abc11.com/health/cooper-extends-phase-3-as-covid-19-metrics-surge/7219027/",2,1,"October 22, 2020: Gov. Roy Cooper announces that North Carolina will remain in Phase 3 for an extended period of 3 weeks. Phase 3 was initially scheduled to end on October 23, 2020. Cooper also sent letters to 33 counties urging them to adopt ordinances that imposed fines for violating COVID-19 restrictions and to consider issuing more strict restrictions that those outlines in Phase 3.     Reference: https://web.archive.org/save/https://abc11.com/health/cooper-extends-phase-3-as-covid-19-metrics-surge/7219027/",1,1,"October 22, 2020: Gov. Roy Cooper announces that North Carolina will remain in Phase 3 for an extended period of 3 weeks. Phase 3 was initially scheduled to end on October 23, 2020. Cooper also sent letters to 33 counties urging them to adopt ordinances that imposed fines for violating COVID-19 restrictions and to consider issuing more strict restrictions that those outlines in Phase 3.     Reference: https://web.archive.org/save/https://abc11.com/health/cooper-extends-phase-3-as-covid-19-metrics-surge/7219027/",3,1,No changes after checking relevant sources.,1,1,"October 22, 2020: Gov. Roy Cooper announces that North Carolina will remain in Phase 3 for an extended period of 3 weeks. Phase 3 was initially scheduled to end on October 23, 2020. Cooper also sent letters to 33 counties urging them to adopt ordinances that imposed fines for violating COVID-19 restrictions and to consider issuing more strict restrictions that those outlines in Phase 3.     Reference: https://web.archive.org/save/https://abc11.com/health/cooper-extends-phase-3-as-covid-19-metrics-surge/7219027/",1,1,"October 22, 2020: Gov. Roy Cooper announces that North Carolina will remain in Phase 3 for an extended period of 3 weeks. Phase 3 was initially scheduled to end on October 23, 2020. Cooper also sent letters to 33 counties urging them to adopt ordinances that imposed fines for violating COVID-19 restrictions and to consider issuing more strict restrictions that those outlines in Phase 3.     Reference: https://web.archive.org/save/https://abc11.com/health/cooper-extends-phase-3-as-covid-19-metrics-surge/7219027/",1,1,"October 22, 2020: Gov. Roy Cooper announces that North Carolina will remain in Phase 3 for an extended period of 3 weeks. Phase 3 was initially scheduled to end on October 23, 2020. Cooper also sent letters to 33 counties urging them to adopt ordinances that imposed fines for violating COVID-19 restrictions and to consider issuing more strict restrictions that those outlines in Phase 3.     Reference: https://web.archive.org/save/https://abc11.com/health/cooper-extends-phase-3-as-covid-19-metrics-surge/7219027/",0,"October 22, 2020: Gov. Roy Cooper announces that North Carolina will remain in Phase 3 for an extended period of 3 weeks. Phase 3 was initially scheduled to end on October 23, 2020. Cooper also sent letters to 33 counties urging them to adopt ordinances that imposed fines for violating COVID-19 restrictions and to consider issuing more strict restrictions that those outlines in Phase 3.     Reference: https://web.archive.org/save/https://abc11.com/health/cooper-extends-phase-3-as-covid-19-metrics-surge/7219027/",1,0,,2,,,,,,2,1,"October 22, 2020: Gov. Roy Cooper announces that North Carolina will remain in Phase 3 for an extended period of 3 weeks. Phase 3 was initially scheduled to end on October 23, 2020. Cooper also sent letters to 33 counties urging them to adopt ordinances that imposed fines for violating COVID-19 restrictions and to consider issuing more strict restrictions that those outlines in Phase 3.     Reference: https://web.archive.org/save/https://abc11.com/health/cooper-extends-phase-3-as-covid-19-metrics-surge/7219027/",2,"October 22, 2020: Gov. Roy Cooper announces that North Carolina will remain in Phase 3 for an extended period of 3 weeks. Phase 3 was initially scheduled to end on October 23, 2020. Cooper also sent letters to 33 counties urging them to adopt ordinances that imposed fines for violating COVID-19 restrictions and to consider issuing more strict restrictions that those outlines in Phase 3.     Reference: https://web.archive.org/save/https://abc11.com/health/cooper-extends-phase-3-as-covid-19-metrics-surge/7219027/",1,"October 22, 2020: Gov. Roy Cooper announces that North Carolina will remain in Phase 3 for an extended period of 3 weeks. Phase 3 was initially scheduled to end on October 23, 2020. Cooper also sent letters to 33 counties urging them to adopt ordinances that imposed fines for violating COVID-19 restrictions and to consider issuing more strict restrictions that those outlines in Phase 3.     Reference: https://web.archive.org/save/https://abc11.com/health/cooper-extends-phase-3-as-covid-19-metrics-surge/7219027/",,,,,4,1,,0,,NCDHHS Submits COVID-19 Vaccination Plan to CDC.     Reference:    https://web.archive.org/save/https://www.ncdhhs.gov/news/press-releases/ncdhhs-submits-covid-19-vaccination-plan-cdc-0,2,1,,,,241623,3910,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,10/16/2020,36
United States,USA,North Carolina,US_NC,STATE_WIDE,20201017,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,243725,3929,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,10/17/2020,19
United States,USA,North Carolina,US_NC,STATE_WIDE,20201018,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,246028,3934,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,10/18/2020,5
United States,USA,North Carolina,US_NC,STATE_WIDE,20201019,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,247172,3939,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,10/19/2020,5
United States,USA,North Carolina,US_NC,STATE_WIDE,20201020,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,248750,3992,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,10/20/2020,53
United States,USA,North Carolina,US_NC,STATE_WIDE,20201021,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,250592,4032,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,10/21/2020,40
United States,USA,North Carolina,US_NC,STATE_WIDE,20201022,2,1,,2,1,,1,1,,3,1,"October 22, 2020: Gov. Roy Cooper announces that North Carolina will remain in Phase 3 for an extended period of 3 weeks. Phase 3 was initially scheduled to end on October 23, 2020. Cooper also sent letters to 33 counties urging them to adopt ordinances that imposed fines for violating COVID-19 restrictions and to consider issuing more strict restrictions that those outlines in Phase 3.     Reference: https://web.archive.org/save/https://abc11.com/health/cooper-extends-phase-3-as-covid-19-metrics-surge/7219027/",1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,252992,4082,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,10/22/2020,50
United States,USA,North Carolina,US_NC,STATE_WIDE,20201023,2,1,All relevant sources have been checked. No changes to the policy have been made. ,2,1,All relevant sources have been checked. No changes to the policy have been made. ,1,1,All relevant sources have been checked. No changes to the policy have been made. ,3,1,,1,1,All relevant sources have been checked. No changes to the policy have been made. ,1,1,All relevant sources have been checked. No changes to the policy have been made. ,1,1,All relevant sources have been checked. No changes to the policy have been made. ,0,All relevant sources have been checked. No changes to the policy have been made. ,1,0,All relevant sources have been checked. No changes to the policy have been made. ,2,All relevant sources have been checked. No changes to the policy have been made. ,,,,,2,1,All relevant sources have been checked. No changes to the policy have been made. ,2,All relevant sources have been checked. No changes to the policy have been made. ,1,All relevant sources have been checked. No changes to the policy have been made. ,,,,,4,1,,0,,,2,1,,,,255708,4114,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,10/23/2020,32
United States,USA,North Carolina,US_NC,STATE_WIDE,20201024,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,258292,4144,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,10/24/2020,30
United States,USA,North Carolina,US_NC,STATE_WIDE,20201025,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,260099,4157,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,10/25/2020,13
United States,USA,North Carolina,US_NC,STATE_WIDE,20201026,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,261742,4170,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,10/26/2020,13
United States,USA,North Carolina,US_NC,STATE_WIDE,20201027,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,263883,4211,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,10/27/2020,41
United States,USA,North Carolina,US_NC,STATE_WIDE,20201028,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,266136,4245,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,10/28/2020,34
United States,USA,North Carolina,US_NC,STATE_WIDE,20201029,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,269021,4283,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,10/29/2020,38
United States,USA,North Carolina,US_NC,STATE_WIDE,20201030,2,1,No changes to policy after checking all relevant resources.,2,1,No changes to policy after checking all relevant resources.,1,1,No changes to policy after checking all relevant resources.,3,1,,1,1,No changes to policy after checking all relevant resources.,1,1,No changes to policy after checking all relevant resources.,1,1,No changes to policy after checking all relevant resources.,0,No changes to policy after checking all relevant resources.,1,0,No changes to policy after checking all relevant resources.,2,No changes to policy after checking all relevant resources.,,,,,2,1,No changes to policy after checking all relevant resources.,2,No changes to policy after checking all relevant resources.,1,No changes to policy after checking all relevant resources.,,,,,4,1,,0,,,2,1,,,,271830,4332,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,10/30/2020,49
United States,USA,North Carolina,US_NC,STATE_WIDE,20201031,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,274635,4378,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,10/31/2020,46
United States,USA,North Carolina,US_NC,STATE_WIDE,20201101,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,276692,4383,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,11/1/2020,5
United States,USA,North Carolina,US_NC,STATE_WIDE,20201102,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,278028,4390,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,11/2/2020,7
United States,USA,North Carolina,US_NC,STATE_WIDE,20201103,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,280377,4457,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,11/3/2020,67
United States,USA,North Carolina,US_NC,STATE_WIDE,20201104,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,282802,4507,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,11/4/2020,50
United States,USA,North Carolina,US_NC,STATE_WIDE,20201105,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,285661,4548,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,11/5/2020,41
United States,USA,North Carolina,US_NC,STATE_WIDE,20201106,2,1,No changes to policy after checking all relevant sources.,2,1,No changes to policy after checking all relevant sources.,1,1,No changes to policy after checking all relevant sources.,3,1,,1,1,No changes to policy after checking all relevant sources.,1,1,No changes to policy after checking all relevant sources.,1,1,No changes to policy after checking all relevant sources.,0,No changes to policy after checking all relevant sources.,1,0,No changes to policy after checking all relevant sources.,2,No changes to policy after checking all relevant sources.,,,,,2,1,No changes to policy after checking all relevant sources.,2,No changes to policy after checking all relevant sources.,1,No changes to policy after checking all relevant sources.,,,,,4,1,,0,,,2,1,,,,288569,4582,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,11/6/2020,34
United States,USA,North Carolina,US_NC,STATE_WIDE,20201107,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,291245,4605,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,11/7/2020,23
United States,USA,North Carolina,US_NC,STATE_WIDE,20201108,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,293339,4607,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,11/8/2020,2
United States,USA,North Carolina,US_NC,STATE_WIDE,20201109,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,294860,4615,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,11/9/2020,8
United States,USA,North Carolina,US_NC,STATE_WIDE,20201110,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,297442,4660,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,11/10/2020,45
United States,USA,North Carolina,US_NC,STATE_WIDE,20201111,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,300561,4698,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,11/11/2020,38
United States,USA,North Carolina,US_NC,STATE_WIDE,20201112,2,1,,2,1,,1,1,,3,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,303454,4706,54.63,54.63,66.19,66.19,56.25,56.25,55.36,55.36,62.5,62.5,11/12/2020,8
United States,USA,North Carolina,US_NC,STATE_WIDE,20201113,2,1,,2,1,,1,1,,4,1,"In Executive Order 176, Governor Cooper announced that North Carolinaâ€™s indoor mass gathering limit will be lowered to 10 people in an effort to drive down COVID-19 metrics. The order will be in place through Friday, December 4.    Reference:    https://web.archive.org/save/https://files.nc.gov/governor/documents/files/EO176-Phase-3-ext.pdf",1,1,,1,1,,1,1,"State health officials advise people to avoid travel over Thanksgiving and only gather with people in their household. For those that do plan to travel or get together with others, NCDHHS has issued guidance outlining steps to reduce the risk of spreading COVID-19, including getting tested three to four days ahead of time.     References:    https://web.archive.org/save/https://www.ncdhhs.gov/news/press-releases/ncdhhs-reports-highest-one-day-increase-covid-19-positive-tests-more-3000-cases    https://web.archive.org/save/https://files.nc.gov/covid/documents/guidance/NCDHHS-Interim-Guidance-for-Thanksgiving.pdf  ",0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,305233,4720,57.41,57.41,69.05,69.05,57.81,57.81,57.14,57.14,62.5,62.5,11/13/2020,14
United States,USA,North Carolina,US_NC,STATE_WIDE,20201114,2,1,,2,1,,1,1,,4,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,309118,4756,57.41,57.41,69.05,69.05,57.81,57.81,57.14,57.14,62.5,62.5,11/14/2020,36
United States,USA,North Carolina,US_NC,STATE_WIDE,20201115,2,1,,2,1,,1,1,,4,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,312235,4806,57.41,57.41,69.05,69.05,57.81,57.81,57.14,57.14,62.5,62.5,11/15/2020,50
United States,USA,North Carolina,US_NC,STATE_WIDE,20201116,2,1,,2,1,,1,1,,4,1,,1,1,,1,1,,1,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,0,,,2,1,,,,314207,4814,57.41,57.41,69.05,69.05,57.81,57.81,57.14,57.14,62.5,62.5,11/16/2020,8
